0 $F,0,"00:00:00","11:49:52","00:00:00","      "
1012 $F,0,"00:00:00","11:49:53","00:00:00","      "
1998 $F,0,"00:00:00","11:49:54","00:00:00","      "
3036 $I,"11:49:55","20 Apr 18"
3037 $I,"11:49:55","20 Apr 18"
3038 $I,"11:49:55","20 Apr 18"
3039 $F,9999,"00:00:00","11:49:55","00:00:00","      "
3040 $B,78,"Juniors men 200 Dobbin 1"
3041 $E,"TRACKNAME","Arena Geisingen"
3041 $E,"TRACKLENGTH","0.200"
3041 $B,78,"Juniors men 200 Dobbin 1"
3042 $E,"TRACKNAME","Arena Geisingen"
3042 $E,"TRACKLENGTH","0.200"
3044 $C,1,"Juniors men"
597426 $SP,32,"797",1,"00:00:15.793",45589
597426 $SP,28,"717",1,"00:00:15.642",46029
597427 $SP,21,"733",1,"00:00:15.394",46771
597427 $SP,31,"766",1,"00:00:15.768",45662
597427 $SP,39,"795",1,"00:00:16.709",43090
597427 $SP,16,"714",1,"00:00:15.191",47396
597428 $SP,26,"765",1,"00:00:15.502",46445
597428 $SP,19,"743",1,"00:00:15.376",46826
597428 $SP,24,"730",1,"00:00:15.479",46514
597428 $SP,35,"726",1,"00:00:15.960",45112
597429 $SP,18,"793",1,"00:00:15.365",46859
597429 $SP,20,"736",1,"00:00:15.377",46823
597429 $SP,36,"771",1,"00:00:16.124",44653
597429 $SP,15,"784",1,"00:00:15.135",47571
597430 $SP,27,"783",1,"00:00:15.566",46254
597430 $SP,23,"756",1,"00:00:15.455",46586
597430 $SP,40,"731",1,"00:00:16.875",42666
597431 $SP,34,"769",1,"00:00:15.905",45268
597431 $SP,29,"739",1,"00:00:15.705",45845
597969 $F,9999,"00:00:00","11:59:50","00:09:54","Green "
598982 $F,9999,"00:00:00","11:59:51","00:09:55","Green "
599997 $F,9999,"00:00:00","11:59:52","00:09:57","Green "
600995 $F,9999,"00:00:00","11:59:53","00:09:58","Green "
601995 $F,9999,"00:00:00","11:59:54","00:09:59","Green "
602975 $F,9999,"00:00:00","11:59:55","00:10:00","Green "
603929 $J,"802","00:00:00.000","00:10:00.314"
603976 $G,42,"802",,"00:10:00.314"
603977 $SR,42,"802",,"00:00:00",0
603978 $H,42,"802",0,"00:00:00"
603980 $SP,42,"802",0,"00:00:00",0
604018 $F,9999,"00:00:00","11:59:56","00:10:01","Green "
604208 $G,43,"807",,"00:00:00"
604209 $G,44,"728",,"00:00:00"
604210 $H,51,"728",0,"00:00:00"
604211 $H,57,"745",0,"00:00:00"
604212 $H,71,"773",0,"00:00:00"
604213 $H,70,"772",0,"00:00:00"
604214 $H,55,"738",0,"00:00:00"
604216 $H,48,"722",0,"00:00:00"
604217 $H,65,"758",0,"00:00:00"
604218 $H,68,"767",0,"00:00:00"
604219 $H,56,"740",0,"00:00:00"
604220 $H,52,"732",0,"00:00:00"
604221 $H,45,"718",0,"00:00:00"
604222 $H,84,"794",0,"00:00:00"
604223 $H,87,"801",0,"00:00:00"
604224 $H,86,"798",0,"00:00:00"
604225 $H,78,"786",0,"00:00:00"
604226 $H,44,"716",0,"00:00:00"
604227 $H,80,"789",0,"00:00:00"
604228 $H,82,"791",0,"00:00:00"
604230 $H,69,"770",0,"00:00:00"
604232 $H,77,"781",0,"00:00:00"
604233 $H,50,"725",0,"00:00:00"
604233 $H,54,"735",0,"00:00:00"
604234 $H,63,"753",0,"00:00:00"
604234 $H,59,"749",0,"00:00:00"
604234 $H,49,"724",0,"00:00:00"
604235 $H,83,"792",0,"00:00:00"
604235 $H,61,"751",0,"00:00:00"
604235 $H,73,"775",0,"00:00:00"
604236 $H,43,"715",0,"00:00:00"
604236 $H,74,"777",0,"00:00:00"
604236 $H,76,"779",0,"00:00:00"
604237 $H,81,"790",0,"00:00:00"
604237 $H,60,"750",0,"00:00:00"
604237 $H,72,"774",0,"00:00:00"
604237 $H,58,"747",0,"00:00:00"
604238 $H,66,"760",0,"00:00:00"
604238 $H,67,"763",0,"00:00:00"
604239 $H,47,"721",0,"00:00:00"
604239 $H,85,"796",0,"00:00:00"
604239 $H,46,"720",0,"00:00:00"
604239 $H,62,"752",0,"00:00:00"
604240 $H,53,"734",0,"00:00:00"
604240 $H,79,"788",0,"00:00:00"
604240 $H,64,"755",0,"00:00:00"
604240 $H,75,"778",0,"00:00:00"
604241 $SP,51,"728",0,"00:00:00",0
604241 $SP,57,"745",0,"00:00:00",0
604241 $SP,71,"773",0,"00:00:00",0
604241 $SP,70,"772",0,"00:00:00",0
604242 $SP,55,"738",0,"00:00:00",0
604242 $SP,48,"722",0,"00:00:00",0
604242 $SP,65,"758",0,"00:00:00",0
604243 $SP,68,"767",0,"00:00:00",0
604243 $SP,56,"740",0,"00:00:00",0
604243 $SP,52,"732",0,"00:00:00",0
604243 $SP,45,"718",0,"00:00:00",0
604244 $SP,44,"716",0,"00:00:00",0
604244 $SP,69,"770",0,"00:00:00",0
604244 $SP,50,"725",0,"00:00:00",0
604244 $SP,54,"735",0,"00:00:00",0
604245 $SP,63,"753",0,"00:00:00",0
604245 $SP,59,"749",0,"00:00:00",0
604245 $SP,49,"724",0,"00:00:00",0
604245 $SP,61,"751",0,"00:00:00",0
604246 $SP,73,"775",0,"00:00:00",0
604246 $SP,43,"715",0,"00:00:00",0
604246 $SP,74,"777",0,"00:00:00",0
604246 $SP,60,"750",0,"00:00:00",0
604247 $SP,72,"774",0,"00:00:00",0
604248 $SP,58,"747",0,"00:00:00",0
604248 $SP,66,"760",0,"00:00:00",0
604249 $SP,67,"763",0,"00:00:00",0
604249 $SP,47,"721",0,"00:00:00",0
604249 $SP,46,"720",0,"00:00:00",0
604250 $SP,62,"752",0,"00:00:00",0
604250 $SP,53,"734",0,"00:00:00",0
604250 $SP,64,"755",0,"00:00:00",0
604250 $SP,75,"778",0,"00:00:00",0
604251 $SR,43,"807",,"00:00:00",0
604251 $SR,44,"728",,"00:00:00",0
604987 $F,9999,"00:00:00","11:59:57","00:10:01","Green "
605998 $F,9999,"00:00:00","11:59:58","00:10:02","Green "
606458 $J,"768","00:00:15.005","00:10:02.797"
606502 $G,41,"768",1,"00:10:02.797"
606503 $SR,41,"768",1,"00:00:15.005",47984
606504 $H,11,"768",1,"00:00:15.005"
606505 $SP,11,"768",1,"00:00:15.005",47984
606589 $F,9999,"00:00:00","11:59:58","00:10:03","Green "
606784 $H,31,"780",1,"00:00:15.738"
606785 $H,39,"785",1,"00:00:16.481"
606786 $H,23,"757",1,"00:00:15.412"
606787 $H,18,"761",1,"00:00:15.327"
606788 $H,34,"746",1,"00:00:15.812"
606790 $H,38,"804",1,"00:00:16.366"
606791 $H,26,"782",1,"00:00:15.498"
606792 $H,33,"797",1,"00:00:15.793"
606793 $H,13,"762",1,"00:00:15.087"
606794 $H,29,"717",1,"00:00:15.642"
606795 $H,22,"733",1,"00:00:15.394"
606796 $H,32,"766",1,"00:00:15.768"
606797 $H,40,"795",1,"00:00:16.709"
606798 $H,17,"714",1,"00:00:15.191"
606798 $H,27,"765",1,"00:00:15.502"
606800 $H,20,"743",1,"00:00:15.376"
606801 $H,25,"730",1,"00:00:15.479"
606802 $H,36,"726",1,"00:00:15.960"
606803 $H,19,"793",1,"00:00:15.365"
606804 $H,21,"736",1,"00:00:15.377"
606805 $H,37,"771",1,"00:00:16.124"
606806 $H,12,"776",1,"00:00:15.081"
606807 $H,16,"784",1,"00:00:15.135"
606808 $H,28,"783",1,"00:00:15.566"
606809 $H,14,"727",1,"00:00:15.097"
606810 $H,24,"756",1,"00:00:15.455"
606811 $H,41,"731",1,"00:00:16.875"
606812 $H,35,"769",1,"00:00:15.905"
606813 $H,30,"739",1,"00:00:15.705"
606814 $H,15,"787",1,"00:00:15.120"
606814 $SP,31,"780",1,"00:00:15.738",45749
606815 $SP,39,"785",1,"00:00:16.481",43686
606815 $SP,23,"757",1,"00:00:15.412",46716
606815 $SP,18,"761",1,"00:00:15.327",46975
606815 $SP,34,"746",1,"00:00:15.812",45535
606816 $SP,38,"804",1,"00:00:16.366",43993
606816 $SP,26,"782",1,"00:00:15.498",46457
606816 $SP,33,"797",1,"00:00:15.793",45589
606817 $SP,13,"762",1,"00:00:15.087",47723
606817 $SP,29,"717",1,"00:00:15.642",46029
606817 $SP,22,"733",1,"00:00:15.394",46771
606817 $SP,32,"766",1,"00:00:15.768",45662
606818 $SP,40,"795",1,"00:00:16.709",43090
606818 $SP,17,"714",1,"00:00:15.191",47396
606818 $SP,27,"765",1,"00:00:15.502",46445
606818 $SP,20,"743",1,"00:00:15.376",46826
606819 $SP,25,"730",1,"00:00:15.479",46514
606819 $SP,36,"726",1,"00:00:15.960",45112
606819 $SP,19,"793",1,"00:00:15.365",46859
606819 $SP,21,"736",1,"00:00:15.377",46823
606820 $SP,37,"771",1,"00:00:16.124",44653
606820 $SP,12,"776",1,"00:00:15.081",47742
606820 $SP,16,"784",1,"00:00:15.135",47571
606820 $SP,28,"783",1,"00:00:15.566",46254
606821 $SP,14,"727",1,"00:00:15.097",47691
606821 $SP,24,"756",1,"00:00:15.455",46586
606821 $SP,41,"731",1,"00:00:16.875",42666
606821 $SP,35,"769",1,"00:00:15.905",45268
606822 $SP,30,"739",1,"00:00:15.705",45845
606822 $SP,15,"787",1,"00:00:15.120",47619
606979 $F,9999,"00:00:00","11:59:59","00:10:03","Green "
607983 $F,9999,"00:00:00","12:00:00","00:10:04","Green "
608995 $F,9999,"00:00:00","12:00:01","00:10:05","Green "
609036 $F,9999,"00:00:00","12:00:01","00:10:06","Green "
609992 $F,9999,"00:00:00","12:00:02","00:10:07","Green "
610999 $F,9999,"00:00:00","12:00:03","00:10:08","Green "
612002 $F,9999,"00:00:00","12:00:04","00:10:09","Green "
612042 $J,"745","00:00:00.000","00:10:08.390"
612044 $G,43,"745",,"00:10:08.390"
612045 $SR,43,"745",,"00:00:00",0
612046 $H,43,"745",0,"00:00:00"
612047 $SP,43,"745",0,"00:00:00",0
612391 $G,44,"807",,"00:00:00"
612431 $G,45,"728",,"00:00:00"
612432 $H,52,"728",0,"00:00:00"
612433 $H,56,"738",0,"00:00:00"
612435 $H,49,"722",0,"00:00:00"
612436 $H,57,"740",0,"00:00:00"
612437 $H,53,"732",0,"00:00:00"
612439 $H,46,"718",0,"00:00:00"
612441 $H,45,"716",0,"00:00:00"
612442 $H,51,"725",0,"00:00:00"
612443 $H,55,"735",0,"00:00:00"
612444 $H,50,"724",0,"00:00:00"
612445 $H,44,"715",0,"00:00:00"
612446 $H,48,"721",0,"00:00:00"
612447 $H,47,"720",0,"00:00:00"
612448 $H,54,"734",0,"00:00:00"
612449 $SP,52,"728",0,"00:00:00",0
612450 $SP,56,"738",0,"00:00:00",0
612452 $SP,49,"722",0,"00:00:00",0
612453 $SP,57,"740",0,"00:00:00",0
612454 $SP,53,"732",0,"00:00:00",0
612455 $SP,46,"718",0,"00:00:00",0
612456 $SP,45,"716",0,"00:00:00",0
612457 $SP,51,"725",0,"00:00:00",0
612458 $SP,55,"735",0,"00:00:00",0
612459 $SP,50,"724",0,"00:00:00",0
612460 $SP,44,"715",0,"00:00:00",0
612461 $SP,48,"721",0,"00:00:00",0
612462 $SP,47,"720",0,"00:00:00",0
612464 $SP,54,"734",0,"00:00:00",0
612466 $SR,44,"807",,"00:00:00",0
612467 $SR,45,"728",,"00:00:00",0
612997 $F,9999,"00:00:00","12:00:05","00:10:10","Green "
613981 $F,9999,"00:00:00","12:00:06","00:10:11","Green "
614980 $F,9999,"00:00:00","12:00:07","00:10:11","Green "
615978 $F,9999,"00:00:00","12:00:08","00:10:12","Green "
616977 $F,9999,"00:00:00","12:00:09","00:10:13","Green "
617974 $F,9999,"00:00:00","12:00:10","00:10:14","Green "
619005 $F,9999,"00:00:00","12:00:11","00:10:16","Green "
619673 $J,"802","00:00:15.706","00:10:16.020"
619716 $G,42,"802",1,"00:10:16.020"
619717 $SR,42,"802",1,"00:00:15.706",45842
619719 $H,31,"802",1,"00:00:15.706"
619720 $SP,31,"802",1,"00:00:15.706",45842
620004 $H,32,"780",1,"00:00:15.738"
620043 $H,40,"785",1,"00:00:16.481"
620044 $H,35,"746",1,"00:00:15.812"
620045 $H,39,"804",1,"00:00:16.366"
620046 $H,34,"797",1,"00:00:15.793"
620048 $H,33,"766",1,"00:00:15.768"
620049 $H,41,"795",1,"00:00:16.709"
620050 $H,37,"726",1,"00:00:15.960"
620051 $H,38,"771",1,"00:00:16.124"
620052 $H,42,"731",1,"00:00:16.875"
620053 $H,36,"769",1,"00:00:15.905"
620054 $SP,32,"780",1,"00:00:15.738",45749
620055 $SP,40,"785",1,"00:00:16.481",43686
620056 $SP,35,"746",1,"00:00:15.812",45535
620057 $SP,39,"804",1,"00:00:16.366",43993
620059 $SP,34,"797",1,"00:00:15.793",45589
620060 $SP,33,"766",1,"00:00:15.768",45662
620061 $SP,41,"795",1,"00:00:16.709",43090
620062 $SP,37,"726",1,"00:00:15.960",45112
620063 $SP,38,"771",1,"00:00:16.124",44653
620064 $SP,42,"731",1,"00:00:16.875",42666
620065 $SP,36,"769",1,"00:00:15.905",45268
620066 $F,9999,"00:00:00","12:00:12","00:10:17","Green "
620983 $F,9999,"00:00:00","12:00:13","00:10:17","Green "
621984 $F,9999,"00:00:00","12:00:14","00:10:18","Green "
622982 $F,9999,"00:00:00","12:00:15","00:10:19","Green "
623990 $F,9999,"00:00:00","12:00:16","00:10:20","Green "
624977 $F,9999,"00:00:00","12:00:17","00:10:21","Green "
625384 $J,"773","00:00:00.000","00:10:21.764"
625425 $G,44,"773",,"00:10:21.764"
625426 $SR,44,"773",,"00:00:00",0
625427 $H,44,"773",0,"00:00:00"
625428 $SP,44,"773",0,"00:00:00",0
625782 $G,45,"807",,"00:00:00"
625783 $G,46,"728",,"00:00:00"
625785 $H,53,"728",0,"00:00:00"
625786 $H,71,"772",0,"00:00:00"
625787 $H,57,"738",0,"00:00:00"
625788 $H,50,"722",0,"00:00:00"
625789 $H,66,"758",0,"00:00:00"
625790 $H,69,"767",0,"00:00:00"
625791 $H,58,"740",0,"00:00:00"
625792 $H,54,"732",0,"00:00:00"
625793 $H,47,"718",0,"00:00:00"
625794 $H,46,"716",0,"00:00:00"
625795 $H,70,"770",0,"00:00:00"
625796 $H,52,"725",0,"00:00:00"
625797 $H,56,"735",0,"00:00:00"
625798 $H,64,"753",0,"00:00:00"
625799 $H,60,"749",0,"00:00:00"
625800 $H,51,"724",0,"00:00:00"
625801 $H,62,"751",0,"00:00:00"
625802 $H,45,"715",0,"00:00:00"
625803 $H,61,"750",0,"00:00:00"
625804 $H,59,"747",0,"00:00:00"
625804 $H,67,"760",0,"00:00:00"
625805 $H,68,"763",0,"00:00:00"
625805 $H,49,"721",0,"00:00:00"
625806 $H,48,"720",0,"00:00:00"
625806 $H,63,"752",0,"00:00:00"
625807 $H,55,"734",0,"00:00:00"
625807 $H,65,"755",0,"00:00:00"
625808 $SP,53,"728",0,"00:00:00",0
625808 $SP,71,"772",0,"00:00:00",0
625808 $SP,57,"738",0,"00:00:00",0
625809 $SP,50,"722",0,"00:00:00",0
625809 $SP,66,"758",0,"00:00:00",0
625810 $SP,69,"767",0,"00:00:00",0
625810 $SP,58,"740",0,"00:00:00",0
625811 $SP,54,"732",0,"00:00:00",0
625811 $SP,47,"718",0,"00:00:00",0
625812 $SP,46,"716",0,"00:00:00",0
625812 $SP,70,"770",0,"00:00:00",0
625813 $SP,52,"725",0,"00:00:00",0
625813 $SP,56,"735",0,"00:00:00",0
625813 $SP,64,"753",0,"00:00:00",0
625814 $SP,60,"749",0,"00:00:00",0
625814 $SP,51,"724",0,"00:00:00",0
625816 $SP,62,"751",0,"00:00:00",0
625817 $SP,45,"715",0,"00:00:00",0
625817 $SP,61,"750",0,"00:00:00",0
625818 $SP,59,"747",0,"00:00:00",0
625818 $SP,67,"760",0,"00:00:00",0
625819 $SP,68,"763",0,"00:00:00",0
625819 $SP,49,"721",0,"00:00:00",0
625820 $SP,48,"720",0,"00:00:00",0
625820 $SP,63,"752",0,"00:00:00",0
625821 $SP,55,"734",0,"00:00:00",0
625821 $SP,65,"755",0,"00:00:00",0
625822 $SR,45,"807",,"00:00:00",0
625822 $SR,46,"728",,"00:00:00",0
625983 $F,9999,"00:00:00","12:00:18","00:10:22","Green "
626981 $F,9999,"00:00:00","12:00:19","00:10:23","Green "
627021 $J,"745","00:00:15.210","00:10:23.600"
627022 $G,43,"745",1,"00:10:23.600"
627023 $SR,43,"745",1,"00:00:15.210",47337
627024 $H,18,"745",1,"00:00:15.210"
627025 $SP,18,"745",1,"00:00:15.210",47337
627188 $F,9999,"00:00:00","12:00:19","00:10:24","Green "
627388 $H,33,"780",1,"00:00:15.738"
627389 $H,41,"785",1,"00:00:16.481"
627390 $H,24,"757",1,"00:00:15.412"
627391 $H,19,"761",1,"00:00:15.327"
627392 $H,36,"746",1,"00:00:15.812"
627393 $H,40,"804",1,"00:00:16.366"
627394 $H,27,"782",1,"00:00:15.498"
627395 $H,35,"797",1,"00:00:15.793"
627396 $H,30,"717",1,"00:00:15.642"
627397 $H,23,"733",1,"00:00:15.394"
627398 $H,34,"766",1,"00:00:15.768"
627399 $H,42,"795",1,"00:00:16.709"
627400 $H,28,"765",1,"00:00:15.502"
627401 $H,21,"743",1,"00:00:15.376"
627402 $H,26,"730",1,"00:00:15.479"
627403 $H,38,"726",1,"00:00:15.960"
627405 $H,20,"793",1,"00:00:15.365"
627406 $H,22,"736",1,"00:00:15.377"
627407 $H,39,"771",1,"00:00:16.124"
627409 $H,29,"783",1,"00:00:15.566"
627410 $H,25,"756",1,"00:00:15.455"
627411 $H,43,"731",1,"00:00:16.875"
627412 $H,37,"769",1,"00:00:15.905"
627413 $H,31,"739",1,"00:00:15.705"
627413 $H,32,"802",1,"00:00:15.706"
627414 $SP,33,"780",1,"00:00:15.738",45749
627415 $SP,41,"785",1,"00:00:16.481",43686
627416 $SP,24,"757",1,"00:00:15.412",46716
627417 $SP,19,"761",1,"00:00:15.327",46975
627419 $SP,36,"746",1,"00:00:15.812",45535
627420 $SP,40,"804",1,"00:00:16.366",43993
627421 $SP,27,"782",1,"00:00:15.498",46457
627422 $SP,35,"797",1,"00:00:15.793",45589
627423 $SP,30,"717",1,"00:00:15.642",46029
627424 $SP,23,"733",1,"00:00:15.394",46771
627424 $SP,34,"766",1,"00:00:15.768",45662
627425 $SP,42,"795",1,"00:00:16.709",43090
627425 $SP,28,"765",1,"00:00:15.502",46445
627426 $SP,21,"743",1,"00:00:15.376",46826
627426 $SP,26,"730",1,"00:00:15.479",46514
627426 $SP,38,"726",1,"00:00:15.960",45112
627426 $SP,20,"793",1,"00:00:15.365",46859
627427 $SP,22,"736",1,"00:00:15.377",46823
627427 $SP,39,"771",1,"00:00:16.124",44653
627427 $SP,29,"783",1,"00:00:15.566",46254
627427 $SP,25,"756",1,"00:00:15.455",46586
627428 $SP,43,"731",1,"00:00:16.875",42666
627428 $SP,37,"769",1,"00:00:15.905",45268
627428 $SP,31,"739",1,"00:00:15.705",45845
627428 $SP,32,"802",1,"00:00:15.706",45842
627990 $F,9999,"00:00:00","12:00:20","00:10:24","Green "
628990 $F,9999,"00:00:00","12:00:21","00:10:26","Green "
630002 $F,9999,"00:00:00","12:00:22","00:10:27","Green "
630985 $F,9999,"00:00:00","12:00:23","00:10:27","Green "
631999 $F,9999,"00:00:00","12:00:24","00:10:28","Green "
632984 $F,9999,"00:00:00","12:00:25","00:10:29","Green "
633984 $F,9999,"00:00:00","12:00:26","00:10:30","Green "
634073 $J,"772","00:00:00.000","00:10:30.440"
634116 $G,45,"772",,"00:10:30.440"
634118 $SR,45,"772",,"00:00:00",0
634119 $H,45,"772",0,"00:00:00"
634120 $SP,45,"772",0,"00:00:00",0
634407 $G,46,"807",,"00:00:00"
634409 $G,47,"728",,"00:00:00"
634410 $H,54,"728",0,"00:00:00"
634411 $H,58,"738",0,"00:00:00"
634412 $H,51,"722",0,"00:00:00"
634413 $H,67,"758",0,"00:00:00"
634414 $H,70,"767",0,"00:00:00"
634415 $H,59,"740",0,"00:00:00"
634416 $H,55,"732",0,"00:00:00"
634417 $H,48,"718",0,"00:00:00"
634419 $H,47,"716",0,"00:00:00"
634420 $H,71,"770",0,"00:00:00"
634421 $H,53,"725",0,"00:00:00"
634422 $H,57,"735",0,"00:00:00"
634423 $H,65,"753",0,"00:00:00"
634424 $H,61,"749",0,"00:00:00"
634425 $H,52,"724",0,"00:00:00"
634427 $H,63,"751",0,"00:00:00"
634427 $H,46,"715",0,"00:00:00"
634429 $H,62,"750",0,"00:00:00"
634430 $H,60,"747",0,"00:00:00"
634431 $H,68,"760",0,"00:00:00"
634431 $H,69,"763",0,"00:00:00"
634432 $H,50,"721",0,"00:00:00"
634433 $H,49,"720",0,"00:00:00"
634434 $H,64,"752",0,"00:00:00"
634435 $H,56,"734",0,"00:00:00"
634436 $H,66,"755",0,"00:00:00"
634438 $SP,54,"728",0,"00:00:00",0
634440 $SP,58,"738",0,"00:00:00",0
634441 $SP,51,"722",0,"00:00:00",0
634442 $SP,67,"758",0,"00:00:00",0
634443 $SP,70,"767",0,"00:00:00",0
634443 $SP,59,"740",0,"00:00:00",0
634444 $SP,55,"732",0,"00:00:00",0
634444 $SP,48,"718",0,"00:00:00",0
634444 $SP,47,"716",0,"00:00:00",0
634444 $SP,71,"770",0,"00:00:00",0
634445 $SP,53,"725",0,"00:00:00",0
634445 $SP,57,"735",0,"00:00:00",0
634445 $SP,65,"753",0,"00:00:00",0
634445 $SP,61,"749",0,"00:00:00",0
634446 $SP,52,"724",0,"00:00:00",0
634446 $SP,63,"751",0,"00:00:00",0
634446 $SP,46,"715",0,"00:00:00",0
634447 $SP,62,"750",0,"00:00:00",0
634447 $SP,60,"747",0,"00:00:00",0
634447 $SP,68,"760",0,"00:00:00",0
634447 $SP,69,"763",0,"00:00:00",0
634448 $SP,50,"721",0,"00:00:00",0
634448 $SP,49,"720",0,"00:00:00",0
634448 $SP,64,"752",0,"00:00:00",0
634448 $SP,56,"734",0,"00:00:00",0
634449 $SP,66,"755",0,"00:00:00",0
634449 $SR,46,"807",,"00:00:00",0
634449 $SR,47,"728",,"00:00:00",0
634984 $F,9999,"00:00:00","12:00:27","00:10:31","Green "
635983 $F,9999,"00:00:00","12:00:28","00:10:32","Green "
636980 $F,9999,"00:00:00","12:00:29","00:10:33","Green "
637980 $F,9999,"00:00:00","12:00:30","00:10:34","Green "
639001 $F,9999,"00:00:00","12:00:31","00:10:36","Green "
639994 $F,9999,"00:00:00","12:00:32","00:10:37","Green "
640555 $J,"773","00:00:15.170","00:10:36.934"
640597 $G,44,"773",1,"00:10:36.934"
640598 $SR,44,"773",1,"00:00:15.170",47462
640599 $H,17,"773",1,"00:00:15.170"
640600 $SP,17,"773",1,"00:00:15.170",47462
640789 $H,34,"780",1,"00:00:15.738"
640790 $H,42,"785",1,"00:00:16.481"
640791 $H,25,"757",1,"00:00:15.412"
640792 $H,20,"761",1,"00:00:15.327"
640793 $H,37,"746",1,"00:00:15.812"
640794 $H,41,"804",1,"00:00:16.366"
640795 $H,28,"782",1,"00:00:15.498"
640796 $H,36,"797",1,"00:00:15.793"
640797 $H,31,"717",1,"00:00:15.642"
640798 $H,24,"733",1,"00:00:15.394"
640799 $H,35,"766",1,"00:00:15.768"
640801 $H,43,"795",1,"00:00:16.709"
640802 $H,18,"714",1,"00:00:15.191"
640803 $H,29,"765",1,"00:00:15.502"
640804 $H,22,"743",1,"00:00:15.376"
640804 $H,27,"730",1,"00:00:15.479"
640805 $H,39,"726",1,"00:00:15.960"
640806 $H,21,"793",1,"00:00:15.365"
640806 $H,23,"736",1,"00:00:15.377"
640807 $H,40,"771",1,"00:00:16.124"
640808 $H,30,"783",1,"00:00:15.566"
640808 $H,26,"756",1,"00:00:15.455"
640809 $H,44,"731",1,"00:00:16.875"
640809 $H,38,"769",1,"00:00:15.905"
640810 $H,32,"739",1,"00:00:15.705"
640811 $H,33,"802",1,"00:00:15.706"
640812 $H,19,"745",1,"00:00:15.210"
640813 $SP,34,"780",1,"00:00:15.738",45749
640813 $SP,42,"785",1,"00:00:16.481",43686
640814 $SP,25,"757",1,"00:00:15.412",46716
640815 $SP,20,"761",1,"00:00:15.327",46975
640815 $SP,37,"746",1,"00:00:15.812",45535
640816 $SP,41,"804",1,"00:00:16.366",43993
640816 $SP,28,"782",1,"00:00:15.498",46457
640817 $SP,36,"797",1,"00:00:15.793",45589
640818 $SP,31,"717",1,"00:00:15.642",46029
640818 $SP,24,"733",1,"00:00:15.394",46771
640819 $SP,35,"766",1,"00:00:15.768",45662
640819 $SP,43,"795",1,"00:00:16.709",43090
640820 $SP,18,"714",1,"00:00:15.191",47396
640821 $SP,29,"765",1,"00:00:15.502",46445
640822 $SP,22,"743",1,"00:00:15.376",46826
640822 $SP,27,"730",1,"00:00:15.479",46514
640823 $SP,39,"726",1,"00:00:15.960",45112
640823 $SP,21,"793",1,"00:00:15.365",46859
640824 $SP,23,"736",1,"00:00:15.377",46823
640825 $SP,40,"771",1,"00:00:16.124",44653
640826 $SP,30,"783",1,"00:00:15.566",46254
640827 $SP,26,"756",1,"00:00:15.455",46586
640827 $SP,44,"731",1,"00:00:16.875",42666
640828 $SP,38,"769",1,"00:00:15.905",45268
640828 $SP,32,"739",1,"00:00:15.705",45845
640829 $SP,33,"802",1,"00:00:15.706",45842
640830 $SP,19,"745",1,"00:00:15.210",47337
640978 $F,9999,"00:00:00","12:00:33","00:10:37","Green "
641989 $F,9999,"00:00:00","12:00:34","00:10:38","Green "
642988 $F,9999,"00:00:00","12:00:35","00:10:40","Green "
643985 $F,9999,"00:00:00","12:00:36","00:10:40","Green "
644985 $F,9999,"00:00:00","12:00:37","00:10:41","Green "
645027 $F,9999,"00:00:00","12:00:37","00:10:42","Green "
645970 $F,9999,"00:00:00","12:00:38","00:10:42","Green "
646788 $J,"738","00:00:00.000","00:10:43.188"
646831 $G,46,"738",,"00:10:43.188"
646832 $SR,46,"738",,"00:00:00",0
646833 $H,46,"738",0,"00:00:00"
646834 $SP,46,"738",0,"00:00:00",0
646985 $G,47,"807",,"00:00:00"
647029 $G,48,"728",,"00:00:00"
647030 $H,55,"728",0,"00:00:00"
647031 $H,52,"722",0,"00:00:00"
647032 $H,56,"732",0,"00:00:00"
647033 $H,49,"718",0,"00:00:00"
647034 $H,48,"716",0,"00:00:00"
647038 $H,54,"725",0,"00:00:00"
647039 $H,58,"735",0,"00:00:00"
647040 $H,53,"724",0,"00:00:00"
647041 $H,47,"715",0,"00:00:00"
647042 $H,51,"721",0,"00:00:00"
647044 $H,50,"720",0,"00:00:00"
647045 $H,57,"734",0,"00:00:00"
647045 $SP,55,"728",0,"00:00:00",0
647046 $SP,52,"722",0,"00:00:00",0
647047 $SP,56,"732",0,"00:00:00",0
647049 $SP,49,"718",0,"00:00:00",0
647050 $SP,48,"716",0,"00:00:00",0
647051 $SP,54,"725",0,"00:00:00",0
647052 $SP,58,"735",0,"00:00:00",0
647054 $SP,53,"724",0,"00:00:00",0
647055 $SP,47,"715",0,"00:00:00",0
647056 $SP,51,"721",0,"00:00:00",0
647057 $SP,50,"720",0,"00:00:00",0
647058 $SP,57,"734",0,"00:00:00",0
647060 $SR,47,"807",,"00:00:00",0
647062 $SR,48,"728",,"00:00:00",0
647063 $F,9999,"00:00:00","12:00:39","00:10:43","Green "
647967 $F,9999,"00:00:00","12:00:40","00:10:44","Green "
648921 $J,"772","00:00:14.862","00:10:45.302"
648963 $G,45,"772",1,"00:10:45.302"
648965 $SR,45,"772",1,"00:00:14.862",48445
648966 $H,9,"772",1,"00:00:14.862"
648967 $SP,9,"772",1,"00:00:14.862",48445
649007 $F,9999,"00:00:00","12:00:41","00:10:46","Green "
